team,lineup,minutes,goals_for,goals_against,stints,net_goals,net_per_min,gf_per_min,ga_per_min
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p12', 'Poland_p7')",16.103199125,21,22,4,-1,-0.06209946186702203,1.3040886992074627,1.3661881610744846
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p12', 'Poland_p9')",25.323764727,43,31,10,12,0.4738631925136192,1.698009773173802,1.2241465806601828
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p2', 'Poland_p4')",25.104971435,40,46,10,-6,-0.23899648782850727,1.593309918856715,1.8323064066852224
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p2', 'Poland_p6')",21.986596426,29,27,8,2,0.09096451134359854,1.3189854144821789,1.2280209031385803
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p2', 'Poland_p8')",25.770625333,41,53,11,-12,-0.46564644221627277,1.5909586775722653,2.056605119788538
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p3', 'Poland_p8')",7.888435131,12,13,2,-1,-0.1267678548905342,1.5212142586864104,1.6479821135769444
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p4', 'Poland_p5')",8.832963856000001,12,6,4,6,0.6792736954226702,1.3585473908453405,0.6792736954226702
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p4', 'Poland_p7')",41.741396712,50,79,14,-29,-0.6947539441501955,1.1978516278451647,1.8926055719953603
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p4', 'Poland_p9')",7.726855353,13,13,4,0,0.0,1.682443815251785,1.682443815251785
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p5', 'Poland_p6')",21.210385076999998,14,31,6,-17,-0.801494170817029,0.6600540230257886,1.4615481938428176
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p5', 'Poland_p8')",24.544410063,31,47,7,-16,-0.6518795912768564,1.2630167080989092,1.9148962993757654
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p6', 'Poland_p7')",7.6461135250000005,8,15,3,-7,-0.9154977855236591,1.0462831834556106,1.9617809689792696
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p6', 'Poland_p9')",8.428351246,10,19,5,-9,-1.0678245053291173,1.186471672587908,2.2542961779170256
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p7', 'Poland_p8')",23.41202736,22,35,8,-13,-0.5552701523923044,0.9396879502023613,1.4949581025946657
Poland,"('Poland_p10', 'Poland_p11', 'Poland_p8', 'Poland_p9')",28.285015385,45,47,10,-2,-0.07070881782375243,1.59094840103443,1.6616572188581822
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p2', 'Poland_p3')",28.753839147,44,51,8,-7,-0.24344575220767822,1.5302304424482631,1.7736761946559414
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p2', 'Poland_p8')",11.956200168,15,28,5,-13,-1.0873019703027107,1.2545791965031277,2.3418811668058384
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p3', 'Poland_p5')",31.006015732,57,38,12,19,0.6127843114131849,1.8383529342395548,1.2255686228263698
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p3', 'Poland_p7')",11.839408366,19,20,6,-1,-0.08446368003250611,1.604809920617616,1.689273600650122
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p3', 'Poland_p9')",17.613888233,40,21,7,19,1.0786942524367271,2.2709352682878468,1.1922410158511194
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p5', 'Poland_p8')",29.539020331,37,54,10,-17,-0.5755099461494053,1.2525804710310586,1.8280904171804642
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p7', 'Poland_p8')",22.4775579,27,31,7,-4,-0.17795527511465112,1.201198107023895,1.3791533821385462
Poland,"('Poland_p10', 'Poland_p12', 'Poland_p8', 'Poland_p9')",28.039320865,62,42,8,20,0.71328403766601,2.211180516764631,1.497896479098621
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p3', 'Poland_p4')",15.83271259,18,21,7,-3,-0.18948111278763508,1.1368866767258106,1.3263677895134456
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p3', 'Poland_p6')",27.45309854,38,44,9,-6,-0.21855456466080933,1.3841789095184591,1.6027334741792685
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p3', 'Poland_p8')",19.434242128999998,30,25,6,5,0.257277848387972,1.5436670903278322,1.2863892419398602
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p4', 'Poland_p5')",13.24732983,17,23,5,-6,-0.4529214624378383,1.2832774769072086,1.7361989393450468
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p4', 'Poland_p7')",11.259770534000001,15,25,4,-10,-0.888117565966731,1.3321763489500964,2.2202939149168275
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p4', 'Poland_p9')",29.983487085,40,44,11,-4,-0.13340676448541242,1.3340676448541242,1.4674744093395367
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p5', 'Poland_p6')",25.247437269,32,59,9,-27,-1.0694154702644565,1.267455372165282,2.336870842429738
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p6', 'Poland_p7')",24.364766517,33,51,9,-18,-0.7387717008263093,1.3544147848482335,2.093186485674543
Poland,"('Poland_p10', 'Poland_p2', 'Poland_p6', 'Poland_p9')",13.733446823,24,24,7,0,0.0,1.747558374042426,1.747558374042426
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p4', 'Poland_p5')",13.855018167,24,20,6,4,0.2887040602752318,1.7322243616513908,1.443520301376159
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p4', 'Poland_p7')",25.735841882,50,31,8,19,0.7382700005352792,1.9428157908823136,1.2045457903470345
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p4', 'Poland_p9')",14.100671397,20,18,6,2,0.14183721779556624,1.4183721779556622,1.2765349601600962
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p5', 'Poland_p6')",28.165395667,46,37,7,9,0.3195410462685193,1.6332097920390987,1.3136687457705793
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p5', 'Poland_p8')",30.109100602,31,58,10,-27,-0.8967388417509397,1.0295890405288566,1.9263278822797962
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p6', 'Poland_p7')",26.300997027,42,38,8,4,0.15208548922665144,1.59689763687984,1.4448121476531885
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p6', 'Poland_p9')",38.050654389,62,48,13,14,0.36793059737882555,1.6294069312490844,1.261476333870259
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p7', 'Poland_p8')",31.47157362,33,54,10,-21,-0.6672688265786183,1.0485652989092573,1.7158341254878757
Poland,"('Poland_p10', 'Poland_p3', 'Poland_p8', 'Poland_p9')",24.648241119,33,41,7,-8,-0.32456676974947435,1.3388379252165818,1.6634046949660561
Poland,"('Poland_p10', 'Poland_p4', 'Poland_p5', 'Poland_p7')",24.497877499,35,52,9,-17,-0.6939376687100316,1.4286952002853592,2.1226328689953906
Poland,"('Poland_p10', 'Poland_p4', 'Poland_p5', 'Poland_p9')",15.735854769,29,29,4,0,0.0,1.8429249904575045,1.8429249904575045
Poland,"('Poland_p10', 'Poland_p4', 'Poland_p7', 'Poland_p9')",22.456642864,24,35,6,-11,-0.4898327887484011,1.068726084541966,1.558558873290367
Poland,"('Poland_p10', 'Poland_p5', 'Poland_p6', 'Poland_p7')",23.972492614,35,34,8,1,0.041714477342919165,1.4600067070021707,1.4182922296592515
Poland,"('Poland_p10', 'Poland_p5', 'Poland_p6', 'Poland_p9')",20.330693014,29,30,7,-1,-0.04918671485086051,1.426414730674955,1.4756014455258155
Poland,"('Poland_p10', 'Poland_p6', 'Poland_p7', 'Poland_p9')",24.523662723,23,35,8,-12,-0.4893233174645467,0.9378696918070479,1.4271930092715945
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p2', 'Poland_p4')",21.750581802,36,28,8,8,0.3678062533143085,1.6551281399143882,1.2873218866000797
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p2', 'Poland_p6')",36.529546471,53,55,12,-2,-0.05475020067899709,1.4508803179934229,1.50563051867242
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p2', 'Poland_p8')",10.638122549,15,22,3,-7,-0.65801084427797,1.4100232377385071,2.068034082016477
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p3', 'Poland_p8')",21.003983191,45,22,8,23,1.095030394513707,2.142450771874644,1.0474203773609372
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p4', 'Poland_p5')",29.448960605,68,44,9,24,0.8149693404094253,2.309079797826705,1.4941104574172797
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p4', 'Poland_p7')",14.914106301,23,16,7,7,0.46935430516078896,1.5421641455283066,1.0728098403675177
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p4', 'Poland_p9')",25.881697402,40,32,9,8,0.3090987378355564,1.5454936891777822,1.2363949513422257
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p5', 'Poland_p6')",25.707904154,32,46,9,-14,-0.5445795937364144,1.2447533571118043,1.7893329508482185
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p5', 'Poland_p8')",6.303102946,9,6,2,3,0.4759560530268388,1.4278681590805165,0.9519121060536776
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p6', 'Poland_p7')",9.718569665,16,17,5,-1,-0.10289579994485741,1.6463327991177186,1.749228599062576
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p6', 'Poland_p9')",29.334128267,45,42,9,3,0.10226995575576413,1.534049336336462,1.4317793805806978
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p7', 'Poland_p8')",21.250117932000002,28,40,9,-12,-0.5647027483988458,1.3176397462639737,1.8823424946628196
Poland,"('Poland_p11', 'Poland_p12', 'Poland_p8', 'Poland_p9')",19.24493841,33,24,6,9,0.46765543273048077,1.7147365866784294,1.2470811539479487
Poland,"('Poland_p11', 'Poland_p2', 'Poland_p3', 'Poland_p4')",13.17984658,22,16,6,6,0.4552405040211022,1.6692151814107081,1.2139746773896058
Poland,"('Poland_p11', 'Poland_p2', 'Poland_p3', 'Poland_p6')",18.719642371,43,31,10,12,0.6410378874860397,2.2970524301583093,1.6560145426722694
Poland,"('Poland_p11', 'Poland_p2', 'Poland_p4', 'Poland_p8')",15.191236064,19,27,8,-8,-0.5266194249300292,1.2507211342088194,1.7773405591388485
Poland,"('Poland_p11', 'Poland_p2', 'Poland_p6', 'Poland_p8')",10.986569084,13,11,3,2,0.18204045181972664,1.183262936828223,1.0012224850084965
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p4', 'Poland_p5')",14.064538834,14,17,4,-3,-0.2133024079501077,0.9954112371005025,1.2087136450506102
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p4', 'Poland_p7')",25.584330068,40,34,9,6,0.23451855038035932,1.5634570025357288,1.3289384521553695
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p4', 'Poland_p9')",22.214367231,60,26,8,34,1.5305410073780192,2.700954718902387,1.1704137115243676
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p5', 'Poland_p6')",21.438302028,30,35,8,-5,-0.23322742600928154,1.399364556055689,1.6325919820649708
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p6', 'Poland_p7')",18.775615553,32,15,7,17,0.9054297022652719,1.7043382630875707,0.7989085608222988
Poland,"('Poland_p11', 'Poland_p3', 'Poland_p6', 'Poland_p9')",17.722496859,26,29,6,-3,-0.16927637363222398,1.467061904812608,1.636338278444832
Poland,"('Poland_p11', 'Poland_p4', 'Poland_p5', 'Poland_p8')",27.25687657,39,32,9,7,0.25681592613969856,1.4308315884926062,1.1740156623529077
Poland,"('Poland_p11', 'Poland_p4', 'Poland_p7', 'Poland_p8')",19.49141005,24,29,8,-5,-0.2565232575362089,1.2313116361738028,1.4878348937100117
Poland,"('Poland_p11', 'Poland_p4', 'Poland_p8', 'Poland_p9')",10.586031016,11,25,4,-14,-1.3224975421704357,1.0391052117053423,2.3616027538757782
Poland,"('Poland_p11', 'Poland_p5', 'Poland_p6', 'Poland_p8')",16.876802579,28,30,7,-2,-0.11850585978226842,1.6590820369517578,1.7775878967340264
Poland,"('Poland_p11', 'Poland_p6', 'Poland_p7', 'Poland_p8')",17.800926941,28,28,7,0,0.0,1.5729517958701902,1.5729517958701902
Poland,"('Poland_p11', 'Poland_p6', 'Poland_p8', 'Poland_p9')",21.978031116,38,34,6,4,0.18199992432843545,1.728999281120137,1.5469993567917013
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p3', 'Poland_p4')",33.151488713,40,43,12,-3,-0.09049367363172388,1.2065823150896517,1.2970759887213756
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p3', 'Poland_p6')",5.39050187,5,12,2,-7,-1.298580386170982,0.9275574186935586,2.2261378048645404
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p3', 'Poland_p8')",18.507087666,20,42,5,-22,-1.188733764978968,1.080667059071789,2.269400824050757
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p4', 'Poland_p5')",31.84997237,48,44,12,4,0.12558880596605052,1.507065671592606,1.3814768656265557
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p4', 'Poland_p7')",33.287695485,38,66,9,-28,-0.8411516505435852,1.1415629543091514,1.9827146048527367
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p4', 'Poland_p9')",9.538353576,9,11,6,-2,-0.20967979264600917,0.9435590669070412,1.1532388595530503
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p5', 'Poland_p6')",13.062158284,17,21,5,-4,-0.306228106644493,1.3014694532390954,1.6076975598835883
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p6', 'Poland_p7')",31.196358566,61,41,13,20,0.6411004655459184,1.955356419915051,1.3142559543691328
Poland,"('Poland_p12', 'Poland_p2', 'Poland_p6', 'Poland_p9')",13.880475132,23,12,4,11,0.7924800768988546,1.6570037971521505,0.8645237202532959
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p4', 'Poland_p5')",12.775558619,19,20,5,-1,-0.07827446374930214,1.4872148112367407,1.5654892749860427
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p4', 'Poland_p7')",14.872923737999999,19,16,7,3,0.20170882691579092,1.2774892371333426,1.0757804102175517
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p4', 'Poland_p9')",28.292740545,50,30,9,20,0.7068951121291951,1.7672377803229877,1.0603426681937926
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p5', 'Poland_p6')",16.099896176,24,24,6,0,0.0,1.4906928428381188,1.4906928428381188
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p5', 'Poland_p8')",22.453864775,28,27,8,1,0.04453576299761964,1.24700136393335,1.2024656009357302
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p6', 'Poland_p7')",28.369785469,34,49,10,-15,-0.5287315272930307,1.1984581285308697,1.7271896558239004
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p6', 'Poland_p9')",5.585195981,9,9,3,0,0.0,1.6114027208027528,1.6114027208027528
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p7', 'Poland_p8')",17.99817804,29,28,6,1,0.05556117945814031,1.611274204286069,1.5557130248279287
Poland,"('Poland_p12', 'Poland_p3', 'Poland_p8', 'Poland_p9')",19.878023628,42,15,8,27,1.3582839272797749,2.112886109101872,0.7546021818220972
Poland,"('Poland_p12', 'Poland_p4', 'Poland_p5', 'Poland_p7')",5.106083471,9,7,2,2,0.3916896406725428,1.7626033830264425,1.3709137423538997
Poland,"('Poland_p12', 'Poland_p4', 'Poland_p5', 'Poland_p9')",22.941175172,35,31,9,4,0.174358984228587,1.5256411120001363,1.3512821277715492
Poland,"('Poland_p12', 'Poland_p4', 'Poland_p7', 'Poland_p9')",16.964127548,26,15,5,11,0.6484270982327561,1.5326458685501507,0.8842187703173947
Poland,"('Poland_p12', 'Poland_p5', 'Poland_p6', 'Poland_p7')",11.644981719,18,12,5,6,0.5152434022468558,1.5457302067405676,1.0304868044937117
Poland,"('Poland_p12', 'Poland_p5', 'Poland_p6', 'Poland_p9')",25.239833267999998,50,36,8,14,0.5546787829913965,1.9809956535407016,1.4263168705493052
Poland,"('Poland_p12', 'Poland_p6', 'Poland_p7', 'Poland_p9')",11.811315653,19,21,4,-2,-0.1693291466215292,1.6086268929045275,1.7779560395260567
Poland,"('Poland_p2', 'Poland_p3', 'Poland_p4', 'Poland_p8')",6.200742559,2,9,3,-7,-1.1288970527957054,0.3225420150844872,1.4514390678801925
Poland,"('Poland_p2', 'Poland_p3', 'Poland_p6', 'Poland_p8')",37.485206686,52,59,12,-7,-0.18674033355708733,1.3872139064240774,1.5739542399811648
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p5', 'Poland_p6')",24.813005848,40,39,7,1,0.04030144538415941,1.6120578153663763,1.571756369982217
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p5', 'Poland_p8')",21.369488725,23,30,6,-7,-0.3275698398816044,1.0763009024681287,1.403870742349733
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p6', 'Poland_p7')",17.567007220999997,27,26,6,1,0.056924892636497436,1.5369721011854307,1.4800472085489333
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p6', 'Poland_p9')",20.41123702,48,28,7,20,0.9798524205271317,2.3516458092651162,1.3717933887379843
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p7', 'Poland_p8')",15.72363136,23,23,5,0,0.0,1.4627664229339958,1.4627664229339958
Poland,"('Poland_p2', 'Poland_p4', 'Poland_p8', 'Poland_p9')",17.198304314,31,24,8,7,0.40701687051215646,1.8025032836966928,1.3954864131845364
Poland,"('Poland_p2', 'Poland_p5', 'Poland_p6', 'Poland_p8')",18.905318553,27,16,6,11,0.5818468474446551,1.4281695346368808,0.8463226871922257
Poland,"('Poland_p2', 'Poland_p6', 'Poland_p7', 'Poland_p8')",22.395606119,20,35,5,-15,-0.6697742369774171,0.8930323159698895,1.5628065529473067
Poland,"('Poland_p2', 'Poland_p6', 'Poland_p8', 'Poland_p9')",23.072671009,40,35,8,5,0.21670659621721475,1.733652769737718,1.5169461735205032
Poland,"('Poland_p3', 'Poland_p4', 'Poland_p5', 'Poland_p8')",19.156503481999998,34,27,6,7,0.36541115170508026,1.7748541654246757,1.4094430137195955
Poland,"('Poland_p3', 'Poland_p4', 'Poland_p7', 'Poland_p8')",28.420575303,32,52,8,-20,-0.7037155225316235,1.1259448360505977,1.8296603585822213
Poland,"('Poland_p3', 'Poland_p4', 'Poland_p8', 'Poland_p9')",29.372454476,49,38,9,11,0.37450053787598897,1.6682296687203144,1.2937291308443255
Poland,"('Poland_p3', 'Poland_p5', 'Poland_p6', 'Poland_p8')",44.15763556,66,61,13,5,0.11323070034413771,1.4946452445426177,1.3814145441984802
Poland,"('Poland_p3', 'Poland_p6', 'Poland_p7', 'Poland_p8')",27.706057746,43,37,9,6,0.21655913861892664,1.5520071601023075,1.335448021483381
Poland,"('Poland_p3', 'Poland_p6', 'Poland_p8', 'Poland_p9')",5.311045666,4,13,3,-9,-1.694581550600435,0.7531473558224155,2.4477289064228507
Poland,"('Poland_p4', 'Poland_p5', 'Poland_p6', 'Poland_p7')",5.343421370000001,11,7,2,4,0.7485840481264534,2.0586061323477467,1.3100220842212935
Poland,"('Poland_p4', 'Poland_p5', 'Poland_p6', 'Poland_p9')",23.53566894,45,26,11,19,0.8072853186555742,1.9119915441842545,1.1047062255286804
Poland,"('Poland_p4', 'Poland_p5', 'Poland_p7', 'Poland_p8')",17.456809544,17,19,8,-2,-0.11456847226058045,0.9738320142149339,1.0884004864755144
Poland,"('Poland_p4', 'Poland_p5', 'Poland_p8', 'Poland_p9')",35.043577686,57,38,12,19,0.5421820845532718,1.6265462536598154,1.0843641691065435
Poland,"('Poland_p4', 'Poland_p6', 'Poland_p7', 'Poland_p9')",36.92317564,51,51,14,0,0.0,1.3812463071228942,1.3812463071228942
Poland,"('Poland_p4', 'Poland_p7', 'Poland_p8', 'Poland_p9')",23.906099998,39,40,8,-1,-0.041830327827778714,1.6313827852833698,1.6732131131111485
Poland,"('Poland_p5', 'Poland_p6', 'Poland_p7', 'Poland_p8')",6.422372113,15,11,3,4,0.6228228339344124,2.3355856272540465,1.712762793319634
Poland,"('Poland_p5', 'Poland_p6', 'Poland_p8', 'Poland_p9')",12.151134929,25,14,3,11,0.9052652335994812,2.0574209854533665,1.1521557518538852
Poland,"('Poland_p6', 'Poland_p7', 'Poland_p8', 'Poland_p9')",22.25232669,30,39,8,-9,-0.40445208833126295,1.3481736277708765,1.7526257161021395
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p11', 'Sweden_p5')",37.171935278,51,75,13,-24,-0.6456483855497366,1.3720028192931903,2.017651204842927
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p12', 'Sweden_p5')",27.195540999000002,29,46,12,-17,-0.6251024754618818,1.066351281670269,1.6914537571321508
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p12', 'Sweden_p7')",28.054631831000002,53,52,8,1,0.03564473795357432,1.889171111539439,1.8535263735858647
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p2', 'Sweden_p5')",39.581696859000004,60,70,13,-10,-0.2526420238026309,1.5158521428157854,1.7684941666184164
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p3', 'Sweden_p5')",24.665514335,32,40,8,-8,-0.3243394762155078,1.2973579048620312,1.621697381077539
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p3', 'Sweden_p7')",19.950486211,46,38,8,8,0.4009927334798026,2.305708217508865,1.9047154840290623
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p5', 'Sweden_p6')",36.255353966,47,89,12,-42,-1.1584495917316733,1.2963602574140152,2.4548098491456884
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p5', 'Sweden_p8')",34.875482948,49,48,14,1,0.0286734380565,1.4049984647685,1.376325026712
Sweden,"('Sweden_p1', 'Sweden_p10', 'Sweden_p6', 'Sweden_p7')",21.492705099000002,30,40,8,-10,-0.46527414552695245,1.3958224365808574,1.8610965821078098
Sweden,"('Sweden_p1', 'Sweden_p11', 'Sweden_p12', 'Sweden_p5')",28.164604963,43,60,11,-17,-0.6035944769093334,1.526738971005961,2.1303334479152944
Sweden,"('Sweden_p1', 'Sweden_p11', 'Sweden_p3', 'Sweden_p5')",27.647501651,33,49,9,-16,-0.5787141348962099,1.193597903223433,1.7723120381196429
Sweden,"('Sweden_p1', 'Sweden_p11', 'Sweden_p5', 'Sweden_p6')",23.561400191,28,45,11,-17,-0.7215190889416526,1.1883843817862514,1.909903470727904
Sweden,"('Sweden_p1', 'Sweden_p11', 'Sweden_p5', 'Sweden_p7')",35.494662101,62,70,12,-8,-0.22538600247090712,1.7467415191495301,1.9721275216204373
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p2', 'Sweden_p5')",34.814539789,46,57,16,-11,-0.315959942790212,1.3212870334863411,1.6372469762765531
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p3', 'Sweden_p5')",20.849479417,40,47,7,-7,-0.33573979762259304,1.9185131292719604,2.2542529268945533
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p3', 'Sweden_p7')",38.826894789,67,78,15,-11,-0.2833087750070705,1.725607993224884,2.0089167682319546
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p5', 'Sweden_p6')",29.786204087999998,29,54,12,-25,-0.8393147353096858,0.9736050929592356,1.8129198282689214
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p5', 'Sweden_p8')",30.310507419,46,62,10,-16,-0.5278697508696432,1.517625533750224,2.045495284619867
Sweden,"('Sweden_p1', 'Sweden_p12', 'Sweden_p6', 'Sweden_p7')",17.881274836,30,37,8,-7,-0.39147096972678064,1.6777327274004885,2.069203697127269
Sweden,"('Sweden_p1', 'Sweden_p2', 'Sweden_p3', 'Sweden_p5')",21.635889042,37,42,9,-5,-0.23109750610635435,1.7101215451870222,1.9412190512933767
Sweden,"('Sweden_p1', 'Sweden_p2', 'Sweden_p5', 'Sweden_p6')",19.072600218,28,46,8,-18,-0.9437622450143047,1.4680746033555852,2.41183684836989
Sweden,"('Sweden_p1', 'Sweden_p3', 'Sweden_p5', 'Sweden_p6')",40.565660725,50,83,13,-33,-0.8134959325255757,1.232569594735721,2.046065527261297
Sweden,"('Sweden_p1', 'Sweden_p3', 'Sweden_p5', 'Sweden_p8')",25.780230639,30,42,10,-12,-0.46547294972010667,1.1636823743002667,1.6291553240203733
Sweden,"('Sweden_p1', 'Sweden_p3', 'Sweden_p6', 'Sweden_p7')",36.386662195,47,67,11,-20,-0.5496519546865242,1.2916820935133317,1.841334048199856
Sweden,"('Sweden_p1', 'Sweden_p4', 'Sweden_p5', 'Sweden_p7')",38.316116814,57,67,16,-10,-0.26098678132086145,1.4876246535289104,1.7486114348497717
Sweden,"('Sweden_p1', 'Sweden_p5', 'Sweden_p6', 'Sweden_p8')",44.438501853,56,84,16,-28,-0.6300842474983155,1.260168494996631,1.8902527424949462
Sweden,"('Sweden_p1', 'Sweden_p5', 'Sweden_p7', 'Sweden_p8')",56.639954926,75,103,17,-28,-0.49435067588916604,1.3241535961316948,1.8185042720208608
Sweden,"('Sweden_p1', 'Sweden_p5', 'Sweden_p7', 'Sweden_p9')",50.204164729,74,95,14,-21,-0.4182919905819991,1.4739813001460922,1.8922732907280913
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p12', 'Sweden_p5')",28.427796955,48,46,12,2,0.07035367542430092,1.688488210183222,1.618134534758921
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p12', 'Sweden_p7')",51.783493451,89,91,16,-2,-0.038622345977729275,1.7186943960089527,1.757316741986682
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p2', 'Sweden_p5')",34.089790377,55,63,15,-8,-0.23467436764872307,1.6133862775849712,1.8480606452336943
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p3', 'Sweden_p5')",33.91592625,43,45,12,-2,-0.058969346296417306,1.2678409453729722,1.3268102916693894
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p3', 'Sweden_p7')",41.856361472,72,63,14,9,0.21502107883936805,1.7201686307149444,1.5051475518755764
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p5', 'Sweden_p6')",10.630570063,18,15,4,3,0.282204997683199,1.6932299860991942,1.411024988415995
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p5', 'Sweden_p8')",38.076676597,51,75,14,-24,-0.6303071104133842,1.3394026096284413,1.9697097200418254
Sweden,"('Sweden_p10', 'Sweden_p11', 'Sweden_p6', 'Sweden_p7')",29.460138077,54,43,11,11,0.3733858942293239,1.8329852989439537,1.45959940471463
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p2', 'Sweden_p7')",39.878844186,62,57,14,5,0.125379762178647,1.5547090510152228,1.4293292888365758
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p3', 'Sweden_p6')",23.836054963000002,34,56,6,-22,-0.9229715250342367,1.426410538689275,2.3493820637235117
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p3', 'Sweden_p7')",16.672899176,25,37,8,-12,-0.7197308562432585,1.4994392838401218,2.2191701400833805
Sweden,"('Sweden_p10', 'Sweden_p12', 'Sweden_p4', 'Sweden_p5')",29.192408819,29,57,12,-28,-0.9591534625870299,0.9934089433937096,1.9525624059807396
